title,creator,agerecommendation,active,favorites,visits,created,updated,serversize,likes,dislikes,gamelink,datefetched,like_ratio,player_to_visit_ratio,genre_action,genre_adventure,genre_education,genre_entertainment,genre_obby_&_platformer,genre_party_&_casual,genre_puzzle,genre_rpg,genre_roleplay_&_avatar_sim,genre_shooter,genre_shopping,genre_simulation,genre_social,genre_sports_&_racing,genre_strategy,genre_survival,camera_not_supported,camera_supported,vc_not_supported,vc_supported
D-DAY,Vision Works,Ages 9+,157,631566,123900000.0,7/6/2017,11/3/2024,50,217000.0,54000.0,https://www.roblox.com/games/901793731/D-DAY?gameSearchSessionInfo=194cb257-350d-40d7-b56d-e3f7180a66b5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=901793731&amp;position=0&amp;universeId=375716943,11/5/2024 20:31,0.8007380073800738,1.2671509281678773e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Limitless Airline Manager - [V.0.1.11],Extant Notion Entertainment,All Ages,60,25477,3300000.0,2/26/2022,10/31/2024,1,8698.0,1444.0,https://www.roblox.com/games/8945226556/Limitless-Airline-Manager-V-0-1-11?gameSearchSessionInfo=746510c8-b091-44b8-ad32-afdceae3509b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8945226556&amp;position=0&amp;universeId=3376784467,11/5/2024 20:31,0.8576217708538749,1.8181818181818182e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
[🎄RED ONE] Anime Defenders,Small World Games x Anime Defenders,All Ages,69555,686347,3100000000.0,4/5/2024,11/3/2024,30,1000000.0,60000.0,https://www.roblox.com/games/17017769292/RED-ONE-Anime-Defenders?gameSearchSessionInfo=95fe5e66-0b01-493e-aef7-4869fb69c70b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17017769292&amp;position=0&amp;universeId=5836869368,11/5/2024 20:31,0.9433962264150944,2.243709677419355e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
Dress To Impress 💜,Dress To Impress Group,All Ages,119995,3294606,4000000000.0,10/18/2023,11/5/2024,13,2000000.0,196000.0,https://www.roblox.com/games/15101393044/Dress-To-Impress?gameSearchSessionInfo=6873c8be-ecf5-4dc2-bfdd-c821abca6be0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15101393044&amp;position=0&amp;universeId=5203828273,11/5/2024 20:31,0.9107468123861566,2.999875e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Nuke's Digital Circus Roleplay 🎪,Nuke's Games,All Ages,3,16731,1000000.0,10/29/2023,8/31/2024,25,199.0,131.0,https://www.roblox.com/games/15208269961/Nukes-Digital-Circus-Roleplay?gameSearchSessionInfo=414b57fb-8334-47f2-b241-718e0a6e1d87&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15208269961&amp;position=0&amp;universeId=5243101434,11/5/2024 20:31,0.603030303030303,3e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Every Second You Get Older [🎃HALLOWEEN🎃],Children Falling Inc,All Ages,304,92288,87400000.0,2/5/2023,11/2/2024,20,17000.0,9132.0,https://www.roblox.com/games/12381382675/Every-Second-You-Get-Older-HALLOWEEN?gameSearchSessionInfo=f845ba3e-3788-455a-9fa7-bdc711b53296&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12381382675&amp;position=0&amp;universeId=4357443039,11/5/2024 20:32,0.6505433950711771,3.4782608695652175e-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
🎃 Creatures of Sonaria 🖤 Survive Kaiju Animals,Sonar Studios,Ages 9+,17572,3726894,1000000000.0,6/26/2020,11/2/2024,75,713000.0,73000.0,https://www.roblox.com/games/5233782396/Creatures-of-Sonaria-Survive-Kaiju-Animals?gameSearchSessionInfo=461d9ab9-56d5-4ae4-b779-29b740ea135c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5233782396&amp;position=0&amp;universeId=1831550657,11/5/2024 20:32,0.9071246819338422,1.7572e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Break In (Story),@Cracky4,All Ages,4496,3862666,2500000000.0,9/10/2019,10/9/2023,45,1000000.0,108000.0,https://www.roblox.com/games/3851622790/Break-In-Story?gameSearchSessionInfo=11ae5b6d-46e6-49cc-983b-7b4c5d2aa828&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3851622790&amp;position=0&amp;universeId=1318971886,11/5/2024 20:32,0.9025270758122743,1.7984e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
🎃 Arm Wrestle Simulator,Kubo Games,All Ages,9350,899863,1000000000.0,4/15/2023,11/5/2024,9,1000000.0,58000.0,https://www.roblox.com/games/13127800756/Arm-Wrestle-Simulator?gameSearchSessionInfo=20ff88e7-d059-4961-b647-bed76aef04a2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13127800756&amp;position=0&amp;universeId=4582358979,11/5/2024 20:32,0.945179584120983,9.35e-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
🎃 DOORS 👁️,LSPLASH,All Ages,30533,6717882,5700000000.0,3/14/2021,11/4/2024,40,3000000.0,291000.0,https://www.roblox.com/games/6516141723/DOORS?gameSearchSessionInfo=55529889-9ff2-4190-9eeb-b60b1e9825af&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6516141723&amp;position=0&amp;universeId=2440500124,11/5/2024 20:32,0.9115770282588879,5.3566666666666665e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
🎃 RIVALS,Nosniy Games,Ages 9+,49152,13959049,1300000000.0,5/27/2024,10/31/2024,40,2000000.0,124000.0,https://www.roblox.com/games/17625359962/RIVALS?gameSearchSessionInfo=fe6e3cbe-ad24-438c-8638-ab20e300a531&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17625359962&amp;position=0&amp;universeId=6035872082,11/5/2024 20:32,0.9416195856873822,3.780923076923077e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
🎃Infectious Smile [HALLOWEEN],laughablehaha,Ages 9+,2991,1940027,974500000.0,11/22/2020,11/4/2024,35,528000.0,143000.0,https://www.roblox.com/games/5985232436/Infectious-Smile-HALLOWEEN?gameSearchSessionInfo=6c55bf4a-ff78-4fad-8b4b-86cd7913015f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5985232436&amp;position=0&amp;universeId=2157872230,11/5/2024 20:33,0.7868852459016393,3.069266290405336e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Blush Canyon (For Obby King),@conormasters,All Ages,784,149087,123100000.0,5/26/2019,12/29/2023,20,16000.0,18000.0,https://www.roblox.com/games/3218570640/Blush-Canyon-For-Obby-King?gameSearchSessionInfo=00b5c137-0a66-4270-be05-ff32bb7b6ebc&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3218570640&amp;position=0&amp;universeId=1162648755,11/5/2024 20:33,0.47058823529411764,6.368805848903331e-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Bulked Up [HALLOWEEN],mPhase,Ages 9+,792,2558407,414700000.0,5/22/2021,10/24/2024,10,244000.0,33000.0,https://www.roblox.com/games/6847090259/Bulked-Up-HALLOWEEN?gameSearchSessionInfo=f9a32a56-3247-4425-bc00-e4fca8498592&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6847090259&amp;position=0&amp;universeId=2605831977,11/5/2024 20:33,0.8808664259927798,1.909814323607427e-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
Emergency Hamburg,Emergency Hamburg,Ages 9+,9094,524795,449800000.0,10/12/2021,11/3/2024,42,210000.0,39000.0,https://www.roblox.com/games/7711635737/Emergency-Hamburg?gameSearchSessionInfo=2160da24-b75f-4e33-b63e-13b69edb43d2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7711635737&amp;position=0&amp;universeId=2992873140,11/5/2024 20:33,0.8433734939759037,2.0217874610938194e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Five Nights TD [SEASON],Hyper TD,All Ages,21410,241907,414400000.0,1/3/2024,11/5/2024,20,215000.0,16000.0,https://www.roblox.com/games/15846919378/Five-Nights-TD-SEASON?gameSearchSessionInfo=f19699d3-a157-4270-b769-e55f31bd7746&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15846919378&amp;position=0&amp;universeId=5479908441,11/5/2024 20:33,0.9307359307359307,5.1665057915057916e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
[W50] Obby But You’re On a Bike,FORTUNE 777,All Ages,3472,5764139,1400000000.0,7/25/2023,11/5/2024,20,776000.0,237000.0,https://www.roblox.com/games/14184086618/W50-Obby-But-You-re-On-a-Bike?gameSearchSessionInfo=e7edad82-4d09-4ef7-81a8-5f8cc7de7450&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14184086618&amp;position=0&amp;universeId=4908792642,11/5/2024 20:33,0.7660414610069102,2.48e-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Survive a plane crash!,@DOLLYNHO_CR4FTYT,All Ages,145,9463,4800000.0,9/21/2021,10/15/2024,20,2663.0,1605.0,https://www.roblox.com/games/7525558608/Survive-a-plane-crash?gameSearchSessionInfo=9d8db889-924b-40ab-8f12-340b67252449&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7525558608&amp;position=0&amp;universeId=2927256010,11/5/2024 20:33,0.6239456419868791,3.0208333333333334e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
3008 [2.73],@uglyburger0,All Ages,16827,4842910,2300000000.0,1/20/2019,11/2/2024,16,1000000.0,152000.0,https://www.roblox.com/games/2768379856/3008-2-73?gameSearchSessionInfo=c3c6763b-d40c-4507-84ef-478d0be9744a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2768379856&amp;position=0&amp;universeId=1000233041,11/5/2024 20:33,0.8680555555555556,7.316086956521739e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
Gunfight Arena,Gunfight Studio,Ages 9+,5341,1125378,524600000.0,8/21/2023,11/4/2024,20,443000.0,58000.0,https://www.roblox.com/games/14518422161/Gunfight-Arena?gameSearchSessionInfo=9515840b-df28-46bb-b43a-ff7dfec81b6c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14518422161&amp;position=0&amp;universeId=5012222382,11/5/2024 20:34,0.8842315369261478,1.0181090354555853e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Guts &amp; Blackpowder,Guts &amp; Blackpowder,Ages 13+,5534,586191,163400000.0,1/31/2023,11/3/2024,20,231000.0,14000.0,https://www.roblox.com/games/12334109280/Guts-Blackpowder?gameSearchSessionInfo=d5181018-63c7-461a-9487-0a8739b5a6d4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12334109280&amp;position=0&amp;universeId=4342047058,11/5/2024 20:34,0.9428571428571428,3.386780905752754e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
Gym League 🎃,1v2 Studios,All Ages,10165,3784531,384100000.0,5/11/2024,11/4/2024,8,973000.0,25000.0,https://www.roblox.com/games/17450551531/Gym-League?gameSearchSessionInfo=a76ae79f-fd02-4db6-b8ff-aa7db40b7bb9&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17450551531&amp;position=0&amp;universeId=5972059550,11/5/2024 20:34,0.9749498997995992,2.646446237958865e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Gym Star Simulator[NEW PIRATE TRAINER🏴‍☠️💪],Gym Simulator Club,All Ages,7667,213816,55200000.0,8/20/2024,11/5/2024,12,54000.0,3527.0,https://www.roblox.com/games/70906625936847/Gym-Star-Simulator-NEW-PIRATE-TRAINER?gameSearchSessionInfo=b98e8d29-662c-4507-ac87-7de2bd2c0ff7&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=70906625936847&amp;position=0&amp;universeId=6443367640,11/5/2024 20:34,0.9386896587689258,0.00013889492753623188,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Teamwork Puzzles 2 (Obby),Pear Pressure,All Ages,1876,14002725,717000000.0,2/28/2023,11/4/2024,22,634000.0,46000.0,https://www.roblox.com/games/12641272458/Teamwork-Puzzles-2-Obby?gameSearchSessionInfo=7980b63c-3506-41f5-9796-69648781a49d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12641272458&amp;position=0&amp;universeId=4434803478,11/5/2024 20:34,0.9323529411764706,2.616457461645746e-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Jailbreak 🍁,Badimo,All Ages,11414,18275387,7100000000.0,1/7/2017,10/23/2024,28,5000000.0,770000.0,https://www.roblox.com/games/606849621/Jailbreak?gameSearchSessionInfo=ae562ee1-29a8-437f-aa41-c672b48a3aee&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=606849621&amp;position=0&amp;universeId=245662005,11/5/2024 20:34,0.8665511265164645,1.6076056338028168e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
[UPDATE 1] Project: Afternight,Project: AE,All Ages,454,98710,15400000.0,4/8/2023,11/5/2024,40,40000.0,4088.0,https://www.roblox.com/games/13042495892/UPDATE-1-Project-Afternight?gameSearchSessionInfo=f2ba7090-c9fa-4706-9cb8-64b692068937&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=37&amp;page=searchPage&amp;placeId=13042495892&amp;position=0&amp;universeId=4557322431,11/5/2024 20:34,0.9072763563781527,2.948051948051948e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
[UPDATE!] Speed Draw!,Studio Giraffe,All Ages,13313,1494932,1200000000.0,7/10/2021,10/17/2024,8,377000.0,56000.0,https://www.roblox.com/games/7074772062/UPDATE-Speed-Draw?gameSearchSessionInfo=0c785529-a91f-41d3-bc6d-4eca89005f17&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7074772062&amp;position=0&amp;universeId=2729513759,11/5/2024 20:34,0.8706697459584296,1.1094166666666666e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
LOCOfficial!,Rawblocky,All Ages,894,833984,205200000.0,1/18/2022,10/25/2024,50,211000.0,29000.0,https://www.roblox.com/games/8571687919/LOCOfficial?gameSearchSessionInfo=49666408-7b81-4e8c-9b5b-bae0e5eba9aa&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8571687919&amp;position=0&amp;universeId=3267012194,11/5/2024 20:35,0.8791666666666667,4.3567251461988305e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
❤️ Boys and Girls Hangout Club RP! ❤️,@TheOfficiaITeddy,All Ages,819,2199816,65300000.0,10/18/2022,11/3/2024,50,20000.0,17000.0,https://www.roblox.com/games/11308513759/Boys-and-Girls-Hangout-Club-RP?gameSearchSessionInfo=cc8241b2-a03c-4189-817f-7e4ef9be47a0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11308513759&amp;position=0&amp;universeId=4028532622,11/5/2024 20:35,0.5405405405405406,1.2542113323124044e-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
MURDER MYSTERY! Emergency Response: Liberty County,Police Roleplay Community,Ages 9+,4607,2490576,1000000000.0,11/1/2018,11/5/2024,40,962000.0,93000.0,https://www.roblox.com/games/2534724415/MURDER-MYSTERY-Emergency-Response-Liberty-County?gameSearchSessionInfo=04e325e1-b9b7-406c-a771-d0f490e14de1&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2534724415&amp;position=0&amp;universeId=903807016,11/5/2024 20:35,0.9118483412322275,4.607e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Become Forklift Certified Obby!,Appalling Games,All Ages,274,138225,32600000.0,4/8/2023,10/29/2024,30,25000.0,38000.0,https://www.roblox.com/games/13033713206/Become-Forklift-Certified-Obby?gameSearchSessionInfo=ec06380f-5049-4adf-b304-6c4462768ddd&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13033713206&amp;position=0&amp;universeId=4554643534,11/5/2024 20:35,0.3968253968253968,8.404907975460122e-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
[🔥SABOTAGE] Easy Size Obby,Classic Obby,All Ages,884,4422851,30300000.0,8/6/2023,11/5/2024,25,2248.0,1000.0,https://www.roblox.com/games/14337656835/SABOTAGE-Easy-Size-Obby?gameSearchSessionInfo=b35a259f-1aff-40f7-bc1a-d4f06f4c9cda&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14337656835&amp;position=0&amp;universeId=4956911744,11/5/2024 20:36,0.6921182266009852,2.9174917491749176e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Royale❄️High,@callmehbob,All Ages,7147,13223063,10000000000.0,4/10/2017,11/5/2024,16,3000000.0,489000.0,https://www.roblox.com/games/735030788/Royale-High?gameSearchSessionInfo=69f5e199-4fc0-497c-b756-b9ad08dc2573&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=735030788&amp;position=0&amp;universeId=321778215,11/5/2024 20:36,0.8598452278589854,7.147e-07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Iron Man: Legion BETA,Galactic lndustries,All Ages,34,52813,687700.0,9/18/2024,10/31/2024,30,210.0,131.0,https://www.roblox.com/games/140143884409975/Iron-Man-Legion-BETA?gameSearchSessionInfo=7edc58e1-224a-4ef6-a91c-cabef386697f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=140143884409975&amp;position=0&amp;universeId=6569702000,11/5/2024 20:36,0.6158357771260997,4.9440162861712954e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Redcliff City 🏡RP,Redcliff City RP,All Ages,3082,803086,836300000.0,12/27/2021,11/1/2024,24,177000.0,25000.0,https://www.roblox.com/games/8369888266/Redcliff-City-RP?gameSearchSessionInfo=c3f877a0-49f3-4af7-8946-20677de557b0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8369888266&amp;position=0&amp;universeId=3204175584,11/5/2024 20:36,0.8762376237623762,3.6852804017696997e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Shindo Life [238] Roria Conquest,RELL World,Ages 9+,7764,2940003,2400000000.0,1/21/2020,8/10/2024,5,2000000.0,138000.0,https://www.roblox.com/games/4616652839/Shindo-Life-238?gameSearchSessionInfo=5b9e1aa1-5e8a-4843-8f90-b099fc559d3d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4616652839&amp;position=0&amp;universeId=1511883870,11/5/2024 20:37,0.9354536950420954,3.235e-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
Strucid,Frosted Studio,Ages 9+,125,2130759,518000000.0,9/19/2018,11/3/2024,22,671000.0,138000.0,https://www.roblox.com/games/2377868063/Strucid?gameSearchSessionInfo=583428c5-4ecd-4909-b544-997b6d598240&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2377868063&amp;position=0&amp;universeId=833423526,11/5/2024 20:37,0.8294190358467244,2.413127413127413e-07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Natural Disaster Survival,@Stickmasterluke,All Ages,4689,10625950,3100000000.0,3/29/2008,11/5/2024,30,3000000.0,382000.0,https://www.roblox.com/games/189707/Natural-Disaster-Survival?gameSearchSessionInfo=fa02a054-94bf-4a43-a060-9b267737aba1&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=189707&amp;position=0&amp;universeId=65241,11/5/2024 20:37,0.8870490833826138,1.5125806451612902e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
Swim League [New Trainers🎃],Swim Race Champion,All Ages,7226,859721,34300000.0,8/27/2024,11/5/2024,10,64000.0,3324.0,https://www.roblox.com/games/132495346586140/Swim-League-New-Trainers?gameSearchSessionInfo=4666dc25-51c8-4b5f-b527-dd0298ceee1b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=132495346586140&amp;position=0&amp;universeId=6475810089,11/5/2024 20:37,0.9506268195591469,0.00021067055393586006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Roblox Innovation Awards Voting Hub,Roblox Presents,All Ages,160,267494,90200000.0,4/16/2022,8/8/2024,40,109000.0,9252.0,https://www.roblox.com/games/9377039667/Roblox-Innovation-Awards-Voting-Hub?gameSearchSessionInfo=108b97fc-10d0-4ef2-8f55-b3c103fe7944&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9377039667&amp;position=0&amp;universeId=3503896276,11/5/2024 20:37,0.9217603084937253,1.7738359201773837e-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Stat Maxxers Simulator,DavidPlayBig community,All Ages,12,2197,596000.0,3/8/2024,11/2/2024,25,1041.0,475.0,https://www.roblox.com/games/16662829282/Stat-Maxxers-Simulator?gameSearchSessionInfo=588c1b34-f895-47d0-8339-bc335716eb67&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16662829282&amp;position=0&amp;universeId=5730707468,11/5/2024 20:38,0.6866754617414248,2.0134228187919465e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Rainbow Friends,Roy &amp; Charcle,All Ages,9308,3197259,3700000000.0,11/14/2021,5/22/2024,50,1000000.0,278000.0,https://www.roblox.com/games/7991339063/Rainbow-Friends?gameSearchSessionInfo=7939ec20-f8e3-4fc8-9ffa-c24b94ca4813&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7991339063&amp;position=0&amp;universeId=3085257211,11/5/2024 20:38,0.7824726134585289,2.5156756756756755e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
RetroStudio 🔨,Retro Dev,All Ages,233,386676,94600000.0,10/19/2020,11/5/2024,1,127000.0,8005.0,https://www.roblox.com/games/5846386835/RetroStudio?gameSearchSessionInfo=3a7c1093-c2fc-457d-933f-46b56d2b3173&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5846386835&amp;position=0&amp;universeId=2082205150,11/5/2024 20:38,0.9407058997814896,2.463002114164905e-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
TYPE://SOUL [NEW UPD],Type Soul,Ages 13+,3900,360695,509500000.0,7/15/2023,11/5/2024,1,256000.0,62000.0,https://www.roblox.com/games/14067600077/TYPE-SOUL-NEW-UPD?gameSearchSessionInfo=1de9be6f-cf1d-4ce5-b4e3-20e5e58f19cd&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14067600077&amp;position=0&amp;universeId=4871329703,11/5/2024 20:38,0.8050314465408805,7.654563297350344e-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
draw things and turn into them 🖌️[tools!] ,elc.,All Ages,389,92599,80000000.0,2/4/2023,9/13/2024,16,11000.0,5547.0,https://www.roblox.com/games/12366490284/draw-things-and-turn-into-them-tools?gameSearchSessionInfo=9c6e98ff-aacf-47c2-8efa-3b184bd169fc&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12366490284&amp;position=0&amp;universeId=4352463723,11/5/2024 20:38,0.6647730706472472,4.8625e-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
⚡Blade Ball,Wiggity.,All Ages,26482,10015337,4500000000.0,6/17/2023,11/5/2024,16,6000000.0,447000.0,https://www.roblox.com/games/13772394625/Blade-Ball?gameSearchSessionInfo=a5a37b56-a605-4095-8468-eb56f96dfa75&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13772394625&amp;position=0&amp;universeId=4777817887,11/5/2024 20:38,0.9306654257794323,5.884888888888889e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Warrior Cats: Ultimate Edition,WarriorCatsRP,All Ages,3741,1215270,544800000.0,8/16/2019,11/4/2024,60,392000.0,29000.0,https://www.roblox.com/games/3663340706/Warrior-Cats-Ultimate-Edition?gameSearchSessionInfo=b29e4233-ac5d-4685-9222-df074ba6172a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3663340706&amp;position=0&amp;universeId=1278035280,11/5/2024 20:38,0.9311163895486936,6.866740088105727e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Welcome to Bloxburg,Bloxburg Development,All Ages,8323,13561191,9000000000.0,11/4/2014,11/5/2024,12,5000000.0,714000.0,https://www.roblox.com/games/185655149/Welcome-to-Bloxburg?gameSearchSessionInfo=4b04b851-3e36-4bef-8662-be4db1db6045&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=185655149&amp;position=0&amp;universeId=88070565,11/5/2024 20:38,0.8750437521876093,9.247777777777778e-07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
